2019.04.16,10:10,1.13085,1.13099,1.13061,1.13070,365
2019.04.16,10:15,1.13069,1.13072,1.12987,1.12993,517
2019.04.16,10:20,1.12991,1.13014,1.12985,1.13010,350
2019.04.16,10:25,1.13010,1.13055,1.13005,1.13046,438
2019.04.16,10:30,1.13045,1.13077,1.13045,1.13068,329
2019.04.16,10:35,1.13067,1.13078,1.13044,1.13076,337
2019.04.16,10:40,1.13075,1.13112,1.13072,1.13098,379
2019.04.16,10:45,1.13097,1.13111,1.13078,1.13080,434
2019.04.16,10:50,1.13080,1.13088,1.13078,1.13080,320
2019.04.16,10:55,1.13079,1.13102,1.13078,1.13095,279
2019.04.16,11:00,1.13095,1.13114,1.13085,1.13106,409
2019.04.16,11:05,1.13108,1.13122,1.13094,1.13121,278
2019.04.16,11:10,1.13122,1.13133,1.13108,1.13112,304
2019.04.16,11:15,1.13111,1.13127,1.13098,1.13098,271
2019.04.16,11:20,1.13097,1.13118,1.13087,1.13096,269
2019.04.16,11:25,1.13095,1.13098,1.13079,1.13088,253
2019.04.16,11:30,1.13088,1.13094,1.13080,1.13092,236
2019.04.16,11:35,1.13094,1.13131,1.13094,1.13105,216
2019.04.16,11:40,1.13109,1.13119,1.13080,1.13081,264
2019.04.16,11:45,1.13080,1.13091,1.13055,1.13055,256
2019.04.16,11:50,1.13053,1.13068,1.13039,1.13068,201
2019.04.16,11:55,1.13067,1.13082,1.13040,1.13044,354
2019.04.16,12:00,1.13046,1.13099,1.13024,1.13071,709
2019.04.16,12:05,1.13072,1.13081,1.13030,1.13034,493
2019.04.16,12:10,1.13036,1.13040,1.12871,1.12875,838
2019.04.16,12:15,1.12874,1.12936,1.12791,1.12895,1275
2019.04.16,12:20,1.12894,1.12941,1.12893,1.12932,561
2019.04.16,12:25,1.12933,1.12943,1.12848,1.12897,654
2019.04.16,12:30,1.12896,1.12898,1.12832,1.12866,545
2019.04.16,12:35,1.12867,1.12896,1.12842,1.12885,574
2019.04.16,12:40,1.12886,1.12906,1.12865,1.12872,356
2019.04.16,12:45,1.12871,1.12934,1.12867,1.12931,494
2019.04.16,12:50,1.12932,1.12936,1.12845,1.12845,442
2019.04.16,12:55,1.12846,1.12900,1.12843,1.12900,391
2019.04.16,13:00,1.12900,1.13040,1.12891,1.13000,803
2019.04.16,13:05,1.13002,1.13011,1.12932,1.12955,735
2019.04.16,13:10,1.12957,1.12970,1.12940,1.12966,356
2019.04.16,13:15,1.12967,1.12987,1.12960,1.12977,239
2019.04.16,13:20,1.12980,1.13017,1.12973,1.12994,555
2019.04.16,13:25,1.12995,1.12995,1.12961,1.12970,288
2019.04.16,13:30,1.12971,1.12974,1.12949,1.12969,303
2019.04.16,13:35,1.12970,1.12978,1.12953,1.12963,183
2019.04.16,13:40,1.12964,1.12987,1.12964,1.12975,261
2019.04.16,13:45,1.12975,1.12993,1.12970,1.12972,299
2019.04.16,13:50,1.12972,1.12987,1.12962,1.12980,194
2019.04.16,13:55,1.12979,1.13014,1.12974,1.13000,266
2019.04.16,14:00,1.13000,1.13006,1.12986,1.12988,253
2019.04.16,14:05,1.12987,1.13025,1.12984,1.13003,279
2019.04.16,14:10,1.13002,1.13015,1.12993,1.12996,160
2019.04.16,14:15,1.12997,1.13019,1.12995,1.13008,292
2019.04.16,14:20,1.13009,1.13054,1.13006,1.13026,300
2019.04.16,14:25,1.13026,1.13056,1.13017,1.13035,250
2019.04.16,14:30,1.13036,1.13041,1.13017,1.13019,282
2019.04.16,14:35,1.13019,1.13046,1.13019,1.13020,240
2019.04.16,14:40,1.13021,1.13040,1.13020,1.13025,180
2019.04.16,14:45,1.13024,1.13035,1.13008,1.13013,180
2019.04.16,14:50,1.13014,1.13041,1.13013,1.13035,270
2019.04.16,14:55,1.13032,1.13101,1.13030,1.13088,501
2019.04.16,15:00,1.13087,1.13111,1.13075,1.13088,522
2019.04.16,15:05,1.13089,1.13093,1.13021,1.13032,451
2019.04.16,15:10,1.13033,1.13048,1.13027,1.13046,280
2019.04.16,15:15,1.13045,1.13051,1.13031,1.13042,238
2019.04.16,15:20,1.13041,1.13052,1.13024,1.13031,283
2019.04.16,15:25,1.13031,1.13040,1.13004,1.13028,362
2019.04.16,15:30,1.13027,1.13027,1.12965,1.12965,693
